GROUP ID,KETERANGAN,PROPINSI
763,Dinas KOMINFO Daerah Kalimantan Selatan,Kalimantan Selatan
764,Dinas KOMINFO Daerah Kalimantan Timur,Kalimantan Timur
765,Dinas KOMINFO Daerah Kalimantan Utara,Kalimantan Utara
771,Dinas KOMINFO Daerah Sulawesi Utara,Sulawesi Utara
772,Dinas KOMINFO Daerah Sulawesi Tengah,Sulawesi Tengah
773,Dinas KOMINFO Daerah Sulawesi Selatan,Sulawesi Selatan
774,Dinas KOMINFO Daerah Sulawesi Tenggara,Sulawesi Tenggara
775,Dinas KOMINFO Daerah Gorontalo,Gorontalo
776,Dinas KOMINFO Daerah Sulawesi Barat,Sulawesi Barat
781,Dinas KOMINFO Daerah Maluku,Maluku
782,Dinas KOMINFO Daerah Maluku Utara,Maluku Utara
791,Dinas KOMINFO Daerah Papua,Papua
792,Dinas KOMINFO Daerah Papua Barat,Papua Barat
800,PEMERINTAH REPUBLIK INDONESIA,
811,Pemerintah Daerah Aceh,Aceh
812,Pemerintah Daerah Sumatera Utara,Sumatera Utara
813,Pemerintah Daerah Sumatera Barat,Sumatera Barat
814,Pemerintah Daerah Riau,Riau
815,Pemerintah Daerah Jambi,Jambi
816,Pemerintah Daerah Sumatera Selatan,Sumatera Selatan
817,Pemerintah Daerah Bengkulu,Bengkulu
818,Pemerintah Daerah Lampung,Lampung
819,Pemerintah Daerah Bangka Belitung,Bangka Belitung
821,Pemerintah Daerah Kepulauan Riau,Kepulauan Riau
831,Pemerintah Daerah DKI Jakarta,DKI Jakarta
832,Pemerintah Daerah Jawa Barat,Jawa Barat
833,Pemerintah Daerah Jawa Tengah,Jawa Tengah
834,Pemerintah Daerah DI Yogyakarta,DI Yogyakarta
835,Pemerintah Daerah Jawa Timur,Jawa Timur
836,Pemerintah Daerah Banten,Banten
851,Pemerintah Daerah Bali,Bali
852,Pemerintah Daerah Nusa Tenggara Barat,Nusa Tenggara Barat
853,Pemerintah Daerah Nusa Tenggara Timur,Nusa Tenggara Timur
861,Pemerintah Daerah Kalimantan Barat,Kalimantan Barat
862,Pemerintah Daerah Kalimantan Tengah,Kalimantan Tengah
863,Pemerintah Daerah Kalimantan Selatan,Kalimantan Selatan
864,Pemerintah Daerah Kalimantan Timur,Kalimantan Timur
865,Pemerintah Daerah Kalimantan Utara,Kalimantan Utara
871,Pemerintah Daerah Sulawesi Utara,Sulawesi Utara
872,Pemerintah Daerah Sulawesi Tengah,Sulawesi Tengah
873,Pemerintah Daerah Sulawesi Selatan,Sulawesi Selatan
874,Pemerintah Daerah Sulawesi Tenggara,Sulawesi Tenggara
875,Pemerintah Daerah Gorontalo,Gorontalo
876,Pemerintah Daerah Sulawesi Barat,Sulawesi Barat
881,Pemerintah Daerah Maluku,Maluku
882,Pemerintah Daerah Maluku Utara,Maluku Utara
891,Pemerintah Daerah Papua,Papua
892,Pemerintah Daerah Papua Barat,Papua Barat
900,Tentara Nasional Indonesia,
911,KODAM Iskandar Muda,Aceh
912,KODAM I - Bukit Barisan,Sumatera Utara
916,KODAM II - Sriwijaya,Sumatera Selatan
931,KODAM Jaya,DKI Jakarta
